xetdata/xethub.git  Golang Dependencies,,
sync,14be23e5b48bec28285f8a694875175ecacfddb3,BSD-3-Clause
sys,673e0f94c16da4b6d7f550d6af66fde0c69503e4,BSD-3-Clause
tablewriter,c7d2a8a09b076b70918308a3cd95464b2ae3b5d8,MIT
terminal-to-html,384f24c8de6053557dc46b25acce6667e7122576,MIT
testfixtures,4d41dd5a7bbf712212878b8aeef15b24927c8c68,MIT
testify,bb548d0473d4e1c9b7bbfd6602c7bf12f7a84dd2,MIT
text,702c74938df48b97370179f33ce2107bd7ff3b3e,MIT
text,9c2f3a21352d1ff4e47776534e3f334b39ec0183,BSD-3-Clause
time,2c09566ef13fb5556401ddff3c53c3dbc2a42dac,BSD-3-Clause
tools,e35e4ccd0d2ddd32df7536574a7fec39296395f0,BSD-3-Clause
u2f,d21a03e0b1d9fc1df59ff54e7a513655c1748b0c,MIT
ulid,02a8604050d8466dd915307496174adb9be4593a,Apache-2.0
uniseg,03509a98a092b522b2ff0de13e53513d18b3b837,MIT
useragent,f0b3dcfa90b239ba5323bded5eb433e3b7250b29,MIT
uuid,0f11ee6918f41a04c201eceeadf612a377bc7fbc,BSD-3-Clause
vellum,3835fec76dad42513923efb65b395f19424c34b3,Apache-2.0
vfsgen,2c99e1ffdfa04becf3e5a5b979eac4f1bc823978,MIT
viper,4322cf20e9c78981da0210366d2697f5cbf2df4e,MIT
webauthn,00c9fb5711f57e43becab7ef8dd6551180ef883a,BSD-3-Clause
webbrowser,61ea02ef245a3e53cac7b95223b662592f6a7bf1,MIT
websocket,b65e62901fc1c0d968042419e74789f6af455eb9,BSD-2-Clause
websspi,f96dd60cd29a7a5668b1b9766d7a703a8bae8e2f,MIT
xds,8a4994d93e501495834ab448784a82bf365c94e7,Apache-2.0
xorm,c3bce556200f3356803beec9147210ba46319f99,BSD-3-Clause
xurls,57bbafce939cd22e7969ec4b2d5b4d3a62edf367,BSD-3-Clause
xxhash,a76eb16a93c1e30527c073ca831d9048b4b935f6,MIT
yaml,9535b3b1e2893fe44efb37c5c9f5665e245d786a,MIT; BSD-3-Clause
yaml.v2,7649d4548cb53a614db133b2a8ac1f31859dda8c,MIT; Apache-2.0
yaml.v3,f6f7691b1fdeb513f56608cd2c32c51f8194bf51,MIT; Apache-2.0
zap,1ae5819539453056267ba3033697df2b231e8af8,MIT
zapx,8078b46b23c9b6a9fe3a49b1c1040fabe7b2cb4b,Apache-2.0
zapx,89d18ce47c85152763ad6aabb9a519b13d22dd84,Apache-2.0
zapx,aadfe31eb575d01e118644149ec4b8c508f18b60,Apache-2.0
zapx,ee2112958b2c0f374d46572c0397095417c0157b,Apache-2.0
zapx,52d6c0b12660fa9fd70785420e8d611f9d18cd31,Apache-2.0
